coid,mdate,tcri,scr,xcdt,company,WorkingCapital_TotalAssets,RetainedEarnings_TotalAssets,CashFlow_TotalDebt,TotalDebt_TotalAssets,CurrentRatio,stock_prefix,WorkingCapital_TotalAssets_miss,RetainedEarnings_TotalAssets_miss,CashFlow_TotalDebt_miss,TotalDebt_TotalAssets_miss,CurrentRatio_miss,產業別,GICS_Category
6142,2017-12-01,7,400.0,,6142 友勁,0.3232686401324414,-0.0424542340473901,0.0843723384175675,0.2964016430454565,1.133400000474276,61,0,0,0,0,0,通信網路業,1
6142,2018-12-01,7,324.0,,6142 友勁,0.195594278313288,-0.0499525827344289,-0.3158543348631123,0.345911982177701,0.9530952769506084,61,0,0,0,0,0,通信網路業,1
6142,2019-12-01,7,326.0,,6142 友勁,0.1844799570935246,-0.1140654164204791,-0.0348791677775416,0.4155390355851652,0.9389140935127104,61,0,0,0,0,0,通信網路業,1
6142,2020-12-01,7,231.0,,6142 友勁,0.1911272102085296,-0.0478778793846031,-0.1635418531329148,0.4566201143515046,0.9590789229226052,61,0,0,0,0,0,通信網路業,1
6142,2021-12-01,8,312.0,,6142 友勁,0.3645835354473624,-0.0037572291127148,-0.1515324411384729,0.3397094551660198,1.44930961928942,61,0,0,0,0,0,通信網路業,1
6142,2022-12-01,8,340.0,,6142 友勁,0.3548650266154678,0.0150622776441368,-0.1245535107742985,0.3526827333626745,1.283264558796216,61,0,0,0,0,0,通信網路業,1
6142,2023-12-01,8,388.0,,6142 友勁,0.3868083436667346,-0.0057685678370112,0.3794629827155598,0.2313039772710604,1.775846194216736,61,0,0,0,0,0,通信網路業,1
6142,2024-12-01,8,266.0,,6142 友勁,0.3214607787270335,-0.043940820501613,-0.1143088492046755,0.2355344030549439,1.492497888904598,61,0,0,0,0,0,通信網路業,1
6152,2014-12-01,5,370.0,,6152 百一,0.1876058841406299,0.0382563792848664,0.0018189729960678,0.4591068057476643,0.8728500356375497,61,0,0,0,0,0,通信網路業,1
6152,2015-12-01,5,310.0,,6152 百一,0.1358329169098493,-0.0107617882163942,-0.0406455393627528,0.4996617201115122,0.806075159764702,61,0,0,0,0,0,通信網路業,1
6152,2016-12-01,6,374.0,,6152 百一,0.1308828451954727,-0.007719493773678,0.0726786745569305,0.5215095796168454,0.7940183759845655,61,0,0,0,0,0,通信網路業,1
6152,2017-12-01,7,325.0,,6152 百一,0.1339844110878664,-0.039879414212477,-0.0777728992183335,0.5138077123180684,0.7976180985553517,61,0,0,0,0,0,通信網路業,1
6152,2018-12-01,8,158.0,,6152 百一,0.0874151197931651,-0.1126525148966531,0.1022667215682898,0.5355977500874709,0.7568712343720653,61,0,0,0,0,0,通信網路業,1
6152,2019-12-01,8,378.0,,6152 百一,0.1477923035521268,-0.1426582956315667,0.1978194142704824,0.4850485955552272,0.8183062442040073,61,0,0,0,0,0,通信網路業,1
6152,2020-12-01,8,321.0,,6152 百一,0.1908429722085599,-0.1436558730888264,-0.115036933323029,0.4671889468101771,0.866191187743326,61,0,0,0,0,0,通信網路業,1
6152,2021-12-01,8,334.0,,6152 百一,0.2174790502391196,-0.1440165839712845,-0.0476872672813732,0.4647293222809774,0.8913045036707616,61,0,0,0,0,0,通信網路業,1
6152,2022-12-01,8,454.0,,6152 百一,0.2679089065149895,-0.1154497005682799,0.1329660311738978,0.4140203654913814,0.965909393673019,61,0,0,0,0,0,通信網路業,1
6152,2023-12-01,8,354.0,,6152 百一,0.3068712058226996,-0.1387567677916983,0.3641689287966383,0.3765121558673421,1.063287940924539,61,0,0,0,0,0,通信網路業,1
6152,2024-12-01,8,350.0,,6152 百一,0.2981054830542554,-0.1482625736159095,0.0270439991498637,0.3815191664648883,1.042793026270119,61,0,0,0,0,0,通信網路業,1
6153,2019-12-01,5,608.0,,6153 嘉聯益,0.2465780558849634,0.1166977625253736,0.0990457993012309,0.4173661370437997,1.125017395868742,61,0,0,0,0,0,電子零組件業,1
6153,2020-12-01,5,561.0,,6153 嘉聯益,0.0855165693823293,0.1266147785851082,0.1576228783443162,0.4135907776564942,0.8339988128658291,61,0,0,0,0,0,電子零組件業,1
6153,2021-12-01,6,480.0,,6153 嘉聯益,0.1240562285265446,0.1276498952475381,0.2086944342111534,0.3872688158174946,0.9271236134131544,61,0,0,0,0,0,電子零組件業,1
6153,2022-12-01,6,550.0,,6153 嘉聯益,0.1409294576593932,0.1568292635059556,0.2311775006597632,0.3391342092913201,0.9895694587729746,61,0,0,0,0,0,電子零組件業,1
6153,2023-12-01,6,340.0,,6153 嘉聯益,0.1036789242308463,0.0381334865394335,0.0319798265418002,0.3478018118623538,0.9426414673884446,61,0,0,0,0,0,電子零組件業,1
6153,2024-12-01,6,343.0,,6153 嘉聯益,0.1002913403977628,-0.0949552443395623,0.0001913306816368,0.3532214822391533,0.9220870065484076,61,0,0,0,0,0,電子零組件業,1
6155,2014-12-01,5,458.0,,6155 鈞寶,0.3466077021414252,0.1522684782484309,0.2538120436381404,0.2575592807477012,1.264495870588164,61,0,0,0,0,0,電子零組件業,1
6155,2015-12-01,5,437.0,,6155 鈞寶,0.2877175846327915,0.1379780207343595,0.1755137109203287,0.3122633925410106,1.088732607920828,61,0,0,0,0,0,電子零組件業,1
6155,2016-12-01,5,448.0,,6155 鈞寶,0.2809811048598996,0.1424428845554075,0.1970446907798562,0.2826744551299114,1.12322878557356,61,0,0,0,0,0,電子零組件業,1
6155,2017-12-01,6,395.0,,6155 鈞寶,0.254022513508603,0.1249945176865588,0.0480222845828025,0.3164439921937768,1.03839011867443,61,0,0,0,0,0,電子零組件業,1
6155,2018-12-01,6,469.0,,6155 鈞寶,0.2687515737929112,0.1603023856731248,0.1699606910623416,0.3311465388583498,1.03735380000882,61,0,0,0,0,0,電子零組件業,1
6155,2019-12-01,6,433.0,,6155 鈞寶,0.3019227203364984,0.1678321992802872,0.1683512525783835,0.2883848656148099,1.135474498149415,61,0,0,0,0,0,電子零組件業,1
6155,2020-12-01,6,331.0,,6155 鈞寶,0.2519753700319814,0.125908296122087,0.0650146272948513,0.3682206479414437,0.9784521725980346,61,0,0,0,0,0,電子零組件業,1
6155,2021-12-01,6,388.0,,6155 鈞寶,0.2169082657351211,0.1144303655787304,0.0567898254648431,0.4191323446927737,0.9070078332529604,61,0,0,0,0,0,電子零組件業,1
6155,2022-12-01,6,507.0,,6155 鈞寶,0.2984913576541775,0.1862590259882475,0.3119091982012736,0.294674195045473,1.112279426321681,61,0,0,0,0,0,電子零組件業,1
6155,2023-12-01,6,317.0,,6155 鈞寶,0.3005705752566527,0.1805487867307917,0.1077690451814531,0.2544990814400717,1.174568841229948,61,0,0,0,0,0,電子零組件業,1
6155,2024-12-01,6,361.0,,6155 鈞寶,0.2760512585268151,0.1676760766480929,0.2133705517908219,0.2531660883488104,1.1415705747127,61,0,0,0,0,0,電子零組件業,1
6164,2014-12-01,5,477.0,,6164 華興,0.339311240086725,0.1360842007129956,0.1511206451633963,0.299050062266094,1.237575667219363,61,0,0,0,0,0,光電業,1
6164,2015-12-01,5,408.0,,6164 華興,0.3530985673911297,0.1252221196529312,0.3054345200190206,0.2940048236262337,1.31768394744894,61,0,0,0,0,0,光電業,1
6164,2016-12-01,5,398.0,,6164 華興,0.3446053637892922,0.1573719957613827,0.3048881989368634,0.3292055259444876,1.251719833741809,61,0,0,0,0,0,光電業,1
6164,2017-12-01,6,408.0,,6164 華興,0.2837726512174978,0.1357092745377524,0.2240408588342013,0.3194503454157276,1.154915211086964,61,0,0,0,0,0,光電業,1
6164,2018-12-01,6,336.0,,6164 華興,0.22728035658321,0.1247033894269885,0.1219731265074281,0.3446704347210033,1.015878198622383,61,0,0,0,0,0,光電業,1
6164,2019-12-01,7,318.0,,6164 華興,0.2073390373367969,0.1077373509375519,0.1260857480434789,0.3278708987975116,0.9991945856599388,61,0,0,0,0,0,光電業,1
6164,2020-12-01,7,317.0,,6164 華興,0.2210703914889163,0.1105264912322296,0.2079414891955453,0.2976087575677546,1.060385232250278,61,0,0,0,0,0,光電業,1
6164,2021-12-01,7,327.0,,6164 華興,0.2194069862109412,0.1104958419610824,0.1468927506977779,0.3197158599567542,1.012747450913288,61,0,0,0,0,0,光電業,1
6164,2022-12-01,7,337.0,,6164 華興,0.2904754464128915,0.1458834950608708,0.0267016389271921,0.2673605198619213,1.219389444350207,61,0,0,0,0,0,光電業,1
6164,2023-12-01,7,333.0,,6164 華興,0.2902527296839383,0.1128661779593736,0.066736703659914,0.2790421646859195,1.233939674669666,61,0,0,0,0,0,光電業,1
6164,2024-12-01,7,383.0,,6164 華興,0.2456774203749191,0.1504677307927214,0.326918103872277,0.2933594210198173,1.104927215386431,61,0,0,0,0,0,光電業,1
6165,2014-12-01,8,256.0,,6165 浪凡,0.2420015981313131,-0.5163199755944803,0.2231724458856997,0.2377045980659746,1.149866805995849,61,0,0,0,0,0,數位雲端,0
6165,2016-12-01,8,384.0,,6165 浪凡,0.4451047050666178,-0.1041093370534517,0.0655027321609213,0.0407870630280235,2.784101572385743,61,0,0,0,0,0,數位雲端,0
6165,2017-12-01,8,346.0,,6165 浪凡,0.4150671178341392,-0.1222208056847344,0.2617286283766318,0.0375976866988729,2.780891544971154,61,0,0,0,0,0,數位雲端,0
6165,2018-12-01,8,371.0,,6165 浪凡,0.3710968913595105,-0.1312520817742662,0.1101402293962144,0.0475441651682973,2.484036077537121,61,0,0,0,0,0,數位雲端,0
6165,2019-12-01,8,301.0,,6165 浪凡,0.3707904250586135,-0.1936684693156263,-0.3368010048071498,0.0510986598517295,2.411290060367334,61,0,0,0,0,0,數位雲端,0
6165,2020-12-01,9,384.0,,6165 浪凡,0.0938292112209738,-0.0248975312350002,-0.0388632110231025,0.4377221847162108,0.8255026732518036,61,0,0,0,0,0,數位雲端,0
6165,2021-12-01,8,512.0,,6165 浪凡,0.1325196793654638,0.066387513476688,0.3251706973565042,0.4477204191186073,0.8571826028497088,61,0,0,0,0,0,數位雲端,0
6165,2022-12-01,8,462.0,,6165 浪凡,0.100841445746463,0.0721889308592549,0.1842884964909009,0.4688065782779881,0.788814278455845,61,0,0,0,0,0,數位雲端,0
6165,2023-12-01,8,435.0,,6165 浪凡,0.1646249316093378,0.0697271710847909,-0.0200048093346543,0.4361141113749122,0.995422634404136,61,0,0,0,0,0,數位雲端,0
6165,2024-12-01,7,501.0,,6165 浪凡,0.2323427538482635,0.0795135979747764,0.2168354108399421,0.3271975718818634,1.154954177309826,61,0,0,0,0,0,數位雲端,0
6166,2018-12-01,5,498.0,,6166 凌華,0.2902766373866614,0.1102725483644405,0.0426276569870612,0.3703227645657666,1.035878881870675,61,0,0,0,0,0,電腦及週邊設備業,1
6166,2019-12-01,5,625.0,,6166 凌華,0.2716187974581193,0.1295996073573297,0.3433226680409295,0.3673841151475521,1.008857448288315,61,0,0,0,0,0,電腦及週邊設備業,1
6166,2020-12-01,5,558.0,,6166 凌華,0.2459604522695047,0.1491656613129834,0.14376697591028,0.3943592498038934,0.9741264918148524,61,0,0,0,0,0,電腦及週邊設備業,1
6166,2021-12-01,5,313.0,,6166 凌華,0.1188938743533089,0.1098337512554803,-0.1252563263934363,0.5095925068519003,0.8243766691041491,61,0,0,0,0,0,電腦及週邊設備業,1
6166,2022-12-01,6,471.0,,6166 凌華,0.2414949593837378,0.1554457060833681,0.1111612760141587,0.4591975473545152,1.047051877664874,61,0,0,0,0,0,電腦及週邊設備業,1
6166,2023-12-01,6,411.0,,6166 凌華,0.2117574280516164,0.147514336877497,0.0723971854221984,0.4588547118202611,0.9870536720720682,61,0,0,0,0,0,電腦及週邊設備業,1
6166,2024-12-01,6,366.0,,6166 凌華,0.1946895831943868,0.1413931568822247,0.149600785776697,0.4526396298375175,0.9562757252605478,61,0,0,0,0,0,電腦及週邊設備業,1
6168,2014-12-01,6,586.0,,6168 宏齊,0.338153166416429,0.0702438298049161,0.3044017106035166,0.3245224501316443,1.271136908856536,61,0,0,0,0,0,光電業,1
6168,2015-12-01,6,426.0,,6168 宏齊,0.3818954538350411,0.0115500971118556,0.2327523351585248,0.3400361133316869,1.433981489722272,61,0,0,0,0,0,光電業,1
6168,2016-12-01,6,367.0,,6168 宏齊,0.3080559663625539,-0.0286824054661046,0.1696143441455335,0.3128911741990524,1.101644542874388,61,0,0,0,0,0,光電業,1
6168,2017-12-01,6,536.0,,6168 宏齊,0.4132209597289763,0.0560005217818994,0.2967291997193064,0.2560974270366301,1.441096455105731,61,0,0,0,0,0,光電業,1
6168,2018-12-01,6,389.0,,6168 宏齊,0.4192040409325963,0.0706480660071959,0.1274532383299696,0.2361985406009368,1.593167465107159,61,0,0,0,0,0,光電業,1
6168,2019-12-01,6,389.0,,6168 宏齊,0.3706226297272191,0.0274764151583296,0.3898307249677954,0.2284141515153361,1.528548772625569,61,0,0,0,0,0,光電業,1
6168,2020-12-01,5,516.0,,6168 宏齊,0.3392414127346373,0.0584407741125553,0.3498570702657987,0.227697673696009,1.315348166520111,61,0,0,0,0,0,光電業,1
6168,2021-12-01,5,610.0,,6168 宏齊,0.3482501965318234,0.0974277603339972,0.3429181683472114,0.215517486859065,1.357769946602956,61,0,0,0,0,0,光電業,1
6168,2022-12-01,5,596.0,,6168 宏齊,0.3753772320540042,0.1252678969456293,0.5822797630798912,0.1612454175212795,1.596726298344911,61,0,0,0,0,0,光電業,1
6168,2023-12-01,5,398.0,,6168 宏齊,0.3705671550617859,0.0811891386817881,0.3305588040418978,0.1679386136730584,1.630323925657631,61,0,0,0,0,0,光電業,1
6168,2024-12-01,5,370.0,,6168 宏齊,0.3364804919613422,0.0598546869777269,0.1006661901586582,0.2026241538341067,1.417496703323079,61,0,0,0,0,0,光電業,1
6177,2014-12-01,7,539.0,,6177 達麗,0.3220624343644004,0.1321827972570406,-0.1009166740560895,0.5316044782668864,0.9826474185598626,61,0,0,0,0,0,建材營造業,10
6177,2015-12-01,7,471.0,,6177 達麗,0.3580646839011013,0.1181650847428421,0.1900105207561718,0.5214730890536974,1.065127638878703,61,0,0,0,0,0,建材營造業,10
6177,2016-12-01,7,62.0,,6177 達麗,0.3119257938834071,0.0837776261836704,-0.1275646292742778,0.5590502388880001,1.014049355645386,61,0,0,0,0,0,建材營造業,10
6177,2017-12-01,7,469.0,,6177 達麗,0.3791521121196003,0.1236413236794754,-0.0310573368042593,0.5211901831492562,1.13554350390224,61,0,0,0,0,0,建材營造業,10
6177,2018-12-01,7,-373.0,,6177 達麗,0.2778757827187728,0.0471105712191696,-0.2191879084191985,0.5862498710247209,0.934383075445536,61,0,0,0,0,0,建材營造業,10
6177,2019-12-01,7,91.0,,6177 達麗,0.2750778154528571,0.0680653571700769,-0.1352384443638111,0.5858011452775334,0.9393907254287136,61,0,0,0,0,0,建材營造業,10
6177,2020-12-01,7,-447.0,,6177 達麗,0.2078718682416764,0.0303021327709505,-0.2232148283257657,0.6011014033427103,0.8530563985968296,61,0,0,0,0,0,建材營造業,10
6177,2021-12-01,7,110.0,,6177 達麗,0.2311024491163502,0.0636193614896728,-0.0869153841646182,0.5923102941136289,0.8790334661380066,61,0,0,0,0,0,建材營造業,10
6177,2022-12-01,7,90.0,,6177 達麗,0.1807162086156595,0.0645628251057451,0.0884229568207665,0.5883867424105501,0.8350640897867834,61,0,0,0,0,0,建材營造業,10
6177,2023-12-01,7,502.0,,6177 達麗,0.2202688418399202,0.1077048160765159,0.2140292245503853,0.551624954977102,0.8788934500746796,61,0,0,0,0,0,建材營造業,10
6177,2024-12-01,7,429.0,,6177 達麗,0.2167398058723654,0.1118432554185576,-0.1089282451377607,0.5542039785174142,0.8701535934880212,61,0,0,0,0,0,建材營造業,10
6184,2015-12-01,6,513.0,,6184 大豐電,0.0030123416254162,0.0856751909413392,0.1193277429462426,0.3471559629776824,0.6985655690590615,61,0,0,0,0,0,其他業,0
6184,2016-12-01,6,373.0,,6184 大豐電,0.1338851598965131,0.03405547835018,0.0984639882918986,0.4004713023378428,1.058822986442986,61,0,0,0,0,0,其他業,0
6184,2017-12-01,6,,-,6184 大豐電,0.1771914044849646,0.0716121581392546,0.2329649363910571,0.3787150210817709,1.218513375162971,61,0,0,0,0,0,其他業,0
6184,2018-12-01,5,,-,6184 大豐電,0.0353913435753334,0.0545785503255082,0.1770147801697524,0.4778716193759934,0.7353832877889267,61,0,0,0,0,0,其他業,0
6184,2019-12-01,6,,-,6184 大豐電,0.0980329206805385,0.1036903611168883,0.0842450029677428,0.3881865974096981,0.9066208689174624,61,0,0,0,0,0,其他業,0
6184,2020-12-01,6,,-,6184 大豐電,0.1827121410323366,0.1169648261500335,0.3294165835555602,0.3587573505280051,1.182516915707631,61,0,0,0,0,0,其他業,0
6184,2021-12-01,6,,-,6184 大豐電,0.1523276295056036,0.1233604770776578,0.1561619288459264,0.3558016184050861,1.112490008893767,61,0,0,0,0,0,其他業,0
6184,2022-12-01,6,,-,6184 大豐電,-0.0760813434242801,0.1256571969160087,0.3065014070259242,0.3602924675729018,0.5963389053784536,61,0,0,0,0,0,其他業,0
6184,2023-12-01,6,,-,6184 大豐電,-0.0767337724850119,0.1498282083777281,0.2389253593005998,0.2920122868642721,0.5643550861441802,61,0,0,0,0,0,其他業,0
6196,2014-12-01,5,545.0,,6196 帆宣,0.1968575860680664,0.1605248973475173,0.0739562088901744,0.4874021510250655,0.8562423444023042,61,0,0,0,0,0,其他電子業,1
6196,2015-12-01,5,578.0,,6196 帆宣,0.199332342954704,0.1667576351408765,-0.0261145028531688,0.4858966310193035,0.8588190952730698,61,0,0,0,0,0,其他電子業,1
6196,2016-12-01,5,561.0,,6196 帆宣,0.2124215359992506,0.1534396300342585,-0.0249734231782589,0.514613104360176,0.8657564178675273,61,0,0,0,0,0,其他電子業,1
6196,2017-12-01,5,580.0,,6196 帆宣,0.1852477515266366,0.1506178328908295,0.1087056536679279,0.5187480048866295,0.8395469466688739,61,0,0,0,0,0,其他電子業,1
6196,2018-12-01,5,591.0,,6196 帆宣,0.1591925167933107,0.1514826503223163,0.0077490795564877,0.5219147293201115,0.8151254791800487,61,0,0,0,0,0,其他電子業,1
6196,2019-12-01,5,579.0,,6196 帆宣,0.1441614419562663,0.1473015968186758,0.068254014948626,0.5323596333093794,0.8074187297422319,61,0,0,0,0,0,其他電子業,1
6197,2014-12-01,5,525.0,,6197 佳必琪,0.4585235649880648,0.1478453675462761,0.3266129260724556,0.2290277000211424,1.467860421324197,61,0,0,0,0,0,電子零組件業,1
6197,2015-12-01,5,518.0,,6197 佳必琪,0.4489116226474746,0.1554336956803777,0.2828195055047737,0.229689931399399,1.450727410249364,61,0,0,0,0,0,電子零組件業,1
6197,2016-12-01,5,589.0,,6197 佳必琪,0.4550207404417479,0.180458666467481,0.3549889085416478,0.2416878585048954,1.430130679353576,61,0,0,0,0,0,電子零組件業,1
6197,2017-12-01,5,521.0,,6197 佳必琪,0.4519725780572846,0.2122782711358668,0.2295478921326376,0.2444203869769048,1.419566179779762,61,0,0,0,0,0,電子零組件業,1
6197,2018-12-01,5,496.0,,6197 佳必琪,0.4276934577728888,0.2222714931768766,0.2700696501027385,0.2854195795634389,1.301020308732362,61,0,0,0,0,0,電子零組件業,1
6197,2019-12-01,5,530.0,,6197 佳必琪,0.4591107956299702,0.2502373193088365,0.3748216084302228,0.2410405890047669,1.470290656588858,61,0,0,0,0,0,電子零組件業,1
6197,2020-12-01,5,559.0,,6197 佳必琪,0.4055852395230948,0.2423519631318522,0.1863008075253104,0.3020473468066183,1.26585657675441,61,0,0,0,0,0,電子零組件業,1
6197,2021-12-01,5,554.0,,6197 佳必琪,0.4100769095518877,0.2892945426877391,0.2666915391969412,0.2660910545740431,1.344439399369653,61,0,0,0,0,0,電子零組件業,1
6197,2022-12-01,5,605.0,,6197 佳必琪,0.4065983624091273,0.314693204110794,0.399167460187451,0.2729183597960373,1.30209661887514,61,0,0,0,0,0,電子零組件業,1
6197,2023-12-01,5,682.0,,6197 佳必琪,0.340057934882823,0.329799019989518,0.3069108639220453,0.2995841644895123,1.212892760842982,61,0,0,0,0,0,電子零組件業,1
6197,2024-12-01,5,782.0,,6197 佳必琪,0.3743172755440394,0.3060667261975545,0.3997213098495702,0.3386910736550613,1.321287170189767,61,0,0,0,0,0,電子零組件業,1
6201,2014-12-01,5,528.0,,6201 亞弘電,0.411297946983397,0.2898856486732633,0.3469370441501977,0.250556522962246,1.403904145201136,62,0,0,0,0,0,其他電子業,1
6201,2015-12-01,5,548.0,,6201 亞弘電,0.4407238583233585,0.3044596917529521,0.3929023852915439,0.2279336270187367,1.529872538408267,62,0,0,0,0,0,其他電子業,1
6201,2016-12-01,5,603.0,,6201 亞弘電,0.4053746450252818,0.3104084113302081,0.2345503717812224,0.258580392793069,1.370909316940466,62,0,0,0,0,0,其他電子業,1
6201,2017-12-01,5,527.0,,6201 亞弘電,0.4301374413852889,0.3116936185022878,0.0927369522810627,0.2439147361408922,1.446583917931292,62,0,0,0,0,0,其他電子業,1
6201,2018-12-01,5,505.0,,6201 亞弘電,0.4602162637976556,0.3252458070428009,0.1709471161343206,0.2330451047415034,1.529255642023966,62,0,0,0,0,0,其他電子業,1
6201,2019-12-01,5,547.0,,6201 亞弘電,0.4654702010322576,0.3343226898956819,0.18384791188753,0.2207948409105729,1.569928264528272,62,0,0,0,0,0,其他電子業,1
6201,2020-12-01,5,551.0,,6201 亞弘電,0.4345910740200931,0.3131711295106053,0.0844383156698322,0.2755644806762514,1.369525970094811,62,0,0,0,0,0,其他電子業,1
6201,2021-12-01,5,562.0,,6201 亞弘電,0.4513418839675495,0.3312753121730934,0.2732979302907124,0.2488904762601913,1.457674555304292,62,0,0,0,0,0,其他電子業,1
6201,2022-12-01,5,532.0,,6201 亞弘電,0.4581720840707865,0.3622633475975445,0.3318466195643372,0.2037566739770435,1.56884163789754,62,0,0,0,0,0,其他電子業,1
6201,2023-12-01,5,627.0,,6201 亞弘電,0.4573984113318598,0.3618634262619898,0.6064863906342455,0.2275225736794464,1.514325710286413,62,0,0,0,0,0,其他電子業,1
6201,2024-12-01,5,624.0,,6201 亞弘電,0.4484955185406664,0.3761516497845817,0.4575035072483448,0.2059300345497131,1.577610534416092,62,0,0,0,0,0,其他電子業,1
6202,2024-12-01,5,252.0,,6202 盛群,0.4181764948710327,0.2001195750224156,0.1468726012495463,0.2994357821936994,1.347333576512799,62,0,0,0,0,0,半導體業,1
6205,2014-12-01,5,570.0,,6205 詮欣,0.3771927157787736,0.2039017052557875,0.2427505452918453,0.2887797228136147,1.267720333203932,62,0,0,0,0,0,電子零組件業,1
6205,2015-12-01,5,515.0,,6205 詮欣,0.4035639422413358,0.2316229646261573,0.3731016358509859,0.2593576834158206,1.372557127552926,62,0,0,0,0,0,電子零組件業,1
6205,2016-12-01,5,535.0,,6205 詮欣,0.3887679009120916,0.2663195669444097,0.2550437805752457,0.2707816313719689,1.321686296749017,62,0,0,0,0,0,電子零組件業,1
6205,2017-12-01,5,544.0,,6205 詮欣,0.3968374034282642,0.2708917184101389,0.3254737294078264,0.2361362822850471,1.409331630411908,62,0,0,0,0,0,電子零組件業,1
6205,2018-12-01,5,540.0,,6205 詮欣,0.3836169212000038,0.3006426675983823,0.2396547369379533,0.2186042729221511,1.442198523935906,62,0,0,0,0,0,電子零組件業,1
6205,2019-12-01,5,482.0,,6205 詮欣,0.3671497993729333,0.3039763146924177,0.1968668988617443,0.1979590561041077,1.516424494005991,62,0,0,0,0,0,電子零組件業,1
6205,2020-12-01,5,539.0,,6205 詮欣,0.4156279754100671,0.2776952750913352,0.2224687916931214,0.2811451447717518,1.656616109668577,62,0,0,0,0,0,電子零組件業,1
6205,2021-12-01,5,501.0,,6205 詮欣,0.3919289099952237,0.2691254147022756,0.0837562151062721,0.2082767255377035,1.578146910782861,62,0,0,0,0,0,電子零組件業,1
6205,2022-12-01,5,602.0,,6205 詮欣,0.3335677477273112,0.315282327230518,0.2933098679378799,0.221024493191722,1.353612283270415,62,0,0,0,0,0,電子零組件業,1
6205,2023-12-01,5,531.0,,6205 詮欣,0.4343306350294693,0.2749712303052238,0.2757280173816245,0.2738451640295886,1.966487371478981,62,0,0,0,0,0,電子零組件業,1
6205,2024-12-01,5,516.0,,6205 詮欣,0.3523168555587356,0.2847996019370643,0.1874929005256364,0.2694409372484891,1.799536880282298,62,0,0,0,0,0,電子零組件業,1
6209,2014-12-01,5,417.0,,6209 今國光,0.2220674986519034,0.2165315111369263,0.1185105651761617,0.2803655323892124,1.067612333718606,62,0,0,0,0,0,光電業,1
6209,2015-12-01,5,417.0,,6209 今國光,0.2299308757950629,0.2055779065716223,0.171656434991683,0.2871693951213315,1.068262213825707,62,0,0,0,0,0,光電業,1
6209,2016-12-01,5,410.0,,6209 今國光,0.2319749590759018,0.2166676711939071,0.1634232752409505,0.284689881366736,1.067215029598575,62,0,0,0,0,0,光電業,1
6209,2017-12-01,6,395.0,,6209 今國光,0.2251025677792489,0.2049273148632238,0.1804304334938809,0.2709905746219219,1.070271780995474,62,0,0,0,0,0,光電業,1
6209,2018-12-01,6,393.0,,6209 今國光,0.2705525627899991,0.2059688080636609,-0.0083347376456387,0.2342792550086526,1.192352235554375,62,0,0,0,0,0,光電業,1
6209,2019-12-01,6,396.0,,6209 今國光,0.2459407668256703,0.1985520860775167,0.1356991318232969,0.2356360428954442,1.160765850723321,62,0,0,0,0,0,光電業,1
6209,2020-12-01,6,344.0,,6209 今國光,0.1976090101407233,0.1503993536719306,0.0305535808366364,0.2987396474429392,1.029371761125486,62,0,0,0,0,0,光電業,1
6209,2021-12-01,6,369.0,,6209 今國光,0.2771272546232365,0.1212849453260628,-0.159155689219669,0.2704020297440923,1.330954917659789,62,0,0,0,0,0,光電業,1
6209,2022-12-01,6,392.0,,6209 今國光,0.2843592727981839,0.136474726474824,0.3125149030725582,0.2581643177426132,1.347480997116041,62,0,0,0,0,0,光電業,1
6209,2023-12-01,6,384.0,,6209 今國光,0.2741861217584309,0.1256943971736139,0.3325053299554739,0.2307643960097631,1.201356525965023,62,0,0,0,0,0,光電業,1
6209,2024-12-01,7,348.0,,6209 今國光,0.2707225500009412,0.1038453106906539,0.2915101954147737,0.2279787443486707,1.184829731357563,62,0,0,0,0,0,光電業,1
6213,2014-12-01,5,584.0,,6213 聯茂,0.1954072064792056,0.1394799949076647,0.0560659188827014,0.4666669882127605,0.8958041900434616,62,0,0,0,0,0,電子零組件業,1
6213,2015-12-01,5,591.0,,6213 聯茂,0.2169938686934403,0.1427773795573972,0.065167158546194,0.4649964220027146,0.90397958058799,62,0,0,0,0,0,電子零組件業,1
6213,2016-12-01,5,649.0,,6213 聯茂,0.2328418019482564,0.1551433951882957,0.1718621664760628,0.4802417650060082,0.910157620037203,62,0,0,0,0,0,電子零組件業,1
6213,2017-12-01,5,684.0,,6213 聯茂,0.2508231451397089,0.177781758880219,0.0880422534468129,0.4675776637400501,0.931353042646404,62,0,0,0,0,0,電子零組件業,1
6213,2018-12-01,5,719.0,,6213 聯茂,0.2666421424838996,0.216317098244797,0.0855101103224086,0.4526759093813225,0.9583838567482258,62,0,0,0,0,0,電子零組件業,1
6215,2014-12-01,7,421.0,,6215 和椿,0.2426429159882213,0.1085342769811142,0.0648827153406808,0.3767786491043585,1.019185814970683,62,0,0,0,0,0,其他電子業,1
6215,2015-12-01,7,285.0,,6215 和椿,0.2383725986253377,0.0909128892774623,0.1842512552316056,0.373152324504794,1.012958043211123,62,0,0,0,0,0,其他電子業,1
6215,2016-12-01,7,349.0,,6215 和椿,0.2989724979098199,0.1133863809407492,0.1911618143236601,0.3316638806342754,1.240196511426541,62,0,0,0,0,0,其他電子業,1
6215,2017-12-01,7,342.0,,6215 和椿,0.3193209639564875,0.1060147649430521,-0.0954763325117739,0.3723236815237658,1.250801407603022,62,0,0,0,0,0,其他電子業,1
